image,title,id,regular_price,special_price,Brand,Model,Part No,Processor Brand,Processor Type,Processor Model,Processor Base Frequency,Processor Max Turbo Frequency,Processor Core,Processor Thread,CPU Cache,RAM,RAM Type,Storage,M.2/SSD Expansion Slot,Graphics Chipset,Graphics Memory Accessibility,Graphics Memory,Display Size (Inch),Display Type,Display Resolution,Touch Screen,Optical Drive,Multimedia Card Slot,Supported Multimedia Card,USB 2 Port,USB 3 Port,USB C / Thunderbolt Port,HDMI Port,Headphone Port,Microphone Port,Security Lock Slot,LAN,WiFi,Bluetooth,Audio Properties,Speaker,Microphone.,WebCam,Keyboard Layout,Pointing Device,Security Chip,Operating System,Color,Dimensions,Weight (Kg),Battery,Battery Capacity,Battery Type,Power Adapter,Warranty,Warranty Claim Duration (Approximate),Specialty,Country Of Origin,Made in/ Assemble,Laptop Series,Installed RAM Details,Max. RAM Support,Installed SSD Type,Display Surface,Display Features,Keyboard Back-lit,Num Key pad,Finger Print Sensor,Body Material,Adapter Type,Display Bazel,Generation,Total RAM Slot,Empty/Expansion RAM Slot,Installed HDD Type,HDD RPM,Others,Chipset.,Display Refresh Rate,Storage Upgrade,RAM Bus (MHz),Video Port,Backup Time,VGA/D-Sub,Graphics Memory Type,Audio Port,Micro HDMI Port,NFC,RGB Keyboard,Package Content,Optane Memory,Optane Memory Slot,TPM,Secondary Screen Size,Secondary Screen Technology,Secondary Screen Resolution,Face Detection,Mini HDMI Port,Best For,Device Lighting
https://www.ryanscomputers.com/storage/products/main/asus-zenbook-14-ultralight-ux435eal-intel-core-i7-11619083072.webp,Asus ZenBook 14 Ultralight UX435EAL Intel Core i7 1165G7 14 Inch FHD Display Pine Grey Laptop,Product Id: 33.03.006.1294,"                                 143,220  ","                                 132,000  ",Asus,Asus ZenBook 14 Ultralight UX435EAL,KC047T-UX435EAL,Intel,Intel Core i7,Core i7 1165G7,2.80 GHz,4.70 GHz,4,8,12MB,16GB,LPDDR4x,1TB SSD,,Intel Iris Xe Graphics,Integrated,Shared,14,FHD LED,1920x1080 (WxH) FHD,,No,1,Micro SD card reader,,1 x USB 3.2 Gen 1 Type-A,2 x Thunderbolt 4,1,Combo,Combo,,,Wi-Fi 6 (802.11ax),Bluetooth 5.0,Audio by ICEpower,Yes,Array Microphone,IR HD Webcam,"Backlit Chiclet Keyboard, 1.4mm Key-travel",TouchPad,Firmware TPM,Windows 10 Home,Pine Grey,319.3 x 201.7 x 14.9 - 15.6 mm,0.98 kg,3 Cell,63Wh,Li-ion,65W AC Adapter,2 Year (1 year for Battery),Estimated Warranty Claim Duration 20 Days. It may take additional time up to 40 days,"ZenBook 14 Ultralight combines superb performance and effortless portability with timeless good looks. ZenBook 14 Ultralight includes ASUS NumberPad 2.0 for enhanced productivity, and is powered by 11th Gen Intel Core processors and integrated Intel Iris Xe graphics. Its four-sided NanoEdge display has ultraslim bezels for a 92% screen-to-body ratio. With its great battery life, ZenBook 14 Ultralight helps you get more done effortlessly, ZenBook 14 Ultralight features a frameless four-sided NanoEdge wide-view display, with slim bezels that create a 92% screen-to-body ratio for incredibly immersive viewing experiences. ZenBook 14 Ultrallight provides exceptional heat dissipation via an upgraded 8 mm heat pipe and a new IceBlades fan that efficiently accelerates heat transfer. The 87-blade IceBlades fan and impeller are made of a liquid-crystal polymer that allows them to be lighter and thinner than ordinary fans.",Taiwan,China,ZenBook,1 x 16GB,16GB,NVMe PCIe,Anti-glare,"Aspect Ratio: 16:9, IPS-level Panel, LED Backlit, Brightness: 400nits, sRGB: 100%, Screen-to-body ratio: 92 %",Yes,Yes (Touchpad),,,,,11th,,,,,"HDMI version: 2.0b, Audio Jack version: 3.5mm, Camera: HD camera with IR function to support Windows Hello Without privacy shutter, Power Supply: TYPE-C, Output: 19V DC, 3.42A, 65W, Input: 100 - 240V AC 50/60Hz universal, Military Grade: US MIL-STD 810G military-grade standard, Regulatory Compliance: Energy star",,,,,,,,,,,,,,,,,,,,,,,
https://www.ryanscomputers.com/storage/products/main/asus-tuf-dash-f15-fx516pm-11th-gen-intel-core-i5-51621860388.webp,Asus TUF Dash F15 FX516PM Intel Core i5 11300H 15.6 Inch FHD Display Eclipse Gray Gaming Laptop,Product Id: 33.02.006.1306,"                                 144,310  ","                                 133,000  ",Asus,Asus TUF Dash F15 FX516PM,AZ057T-FX516PM,Intel,Intel Core i5,Core i5 11300H,,4.40 GHz,4,8,8MB,8GB,DDR4,512GB SSD,1,Nvidia RTX 3060 Graphics,Dedicated,6GB,15.6,FHD LED,1920x1080 (WxH) FHD,,No,,,,3 x USB 3.2 Gen 1 Type-A,1 x Thunderbolt 4,1,Combo,Combo,Kensington Lock,Ethernet RJ-45,Wi-Fi 6 (802.11ax),Bluetooth 5.1,,2 x 2W speaker,Array Microphone,,Backlit Chiclet Keyboard,TouchPad,,Windows 10 Home,Eclipse Gray,360 x 252 x 19.9 mm,2.00 Kg,4 Cell,76Wh,Li-ion,100W AC Adapter,2 Year (1 year for Battery),Estimated Warranty Claim Duration 20 Days. It may take additional time up to 40 days,"TUF Dash F15 puts powerful gaming in a super slim chassis. Even at 19.9mm thin, this TUF chassis meets rigorous MIL-STD durability standards, resisting everyday knocks and bumps. Two speakers with four cut-outs are loud and immersive, Advanced Two-Way AI Noise Cancelation works with any input device and also with downstream connections, Synchronize your look with TUF Gaming accessories all built with durability in mind. The TUF Gaming backpack features a large internal compartment with dividers, so you can safely store and transport your laptop and all your peripherals to LAN parties and tournaments.",Taiwan,China,TUF Dash,1 x 8GB Non-Removable,24GB,NVMe PCIe,Anti-glare,"Aspect ratio: 16:9, sRGB: 100%, Adobe: 75.35%, Value IPS-level",Yes,,,,,,11th,2,1,,,"1 x 3.5mm Combo Audio Jack, HDMI Version: 2.0b, Power Supply: TYPE-C, Output: 20V DC, 5A, 100W, Input: 100 - 240V AC 50/60Hz universal",,240 Hz,"Aditional SSD Slot, Upgradeable Installed SSD",3200MHz,,,,GDDR6,,,,,"Laptop, Adapter, Mouse, BackPack, Manuals",,,,,,,,,,
https://www.ryanscomputers.com/storage/products/main/asus-tuf-dash-f15-fx516pm-11th-gen-intel-core-i5-11621860474.webp,Asus TUF Dash F15 FX516PM Intel Core i5 11300H 15.6 Inch FHD Display Moonlight White Gaming Laptop,Product Id: 33.02.006.1307,"                                 144,310  ","                                 133,000  ",Asus,Asus TUF Dash F15 FX516PM,AZ056T-FX516PM,Intel,Intel Core i5,Core i5 11300H,,4.40 GHz,4,8,8MB,8GB,DDR4,512GB SSD,1,Nvidia RTX 3060 Graphics,Dedicated,6GB,15.6,FHD LED,1920x1080 (WxH) FHD,,No,,,,3 x USB 3.2 Gen 1 Type-A,1 x Thunderbolt 4,1,Combo,Combo,Kensington Lock,Ethernet RJ-45,Wi-Fi 6 (802.11ax),Bluetooth 5.1,,2 x 2W speaker,Array Microphone,,Backlit Chiclet Keyboard,TouchPad,,Windows 10 Home,Moonlight White,360 x 252 x 19.9 mm,2.00 Kg,4 Cell,76Wh,Li-ion,100W AC Adapter,2 Year (1 year for Battery),Estimated Warranty Claim Duration 20 Days. It may take additional time up to 40 days,"TUF Dash F15 puts powerful gaming in a super slim chassis. Even at 19.9mm thin, this TUF chassis meets rigorous MIL-STD durability standards, resisting everyday knocks and bumps. Two speakers with four cut-outs are loud and immersive, Advanced Two-Way AI Noise Cancelation works with any input device and also with downstream connections, Synchronize your look with TUF Gaming accessories all built with durability in mind. The TUF Gaming backpack features a large internal compartment with dividers, so you can safely store and transport your laptop and all your peripherals to LAN parties and tournaments.",Taiwan,China,TUF Dash,1 x 8GB Non-Removable,24GB,NVMe PCIe,Anti-glare,"Aspect ratio: 16:9, sRGB: 100%, Adobe: 47.34%, Refresh Rate: 244Hz,Value IPS-level",Yes,,,,,,11th,2,1,,,"1 x 3.5mm Combo Audio Jack, HDMI Version: 2.0b, Power Supply: TYPE-C, Output: 20V DC, 5A, 100W, Input: 100 - 240V AC 50/60Hz universal",,244 Hz,"Aditional SSD Slot, Upgradeable Installed SSD",3200MHz,,,,GDDR6,,,,,,,,,,,,,,,
https://www.ryanscomputers.com/storage/products/main/asus-zenbook-duo-ux482eg-11th-gen-intel-core-i5-21630846107.webp,Asus ZenBook Duo UX482EG 11th Gen Intel Core i5 1135G7 14 Inch FHD Touch Display Celestial Blue Laptop #HY191T-UX482EG,Product Id: 33.03.006.1385,"                                 151,900  ","                                 140,000  ",Asus,Asus ZenBook Duo UX482EG,HY191T-UX482EG,Intel,Intel Core i5,Core i5 1135G7,2.40 GHz,4.20 GHz,4,8,8MB,16GB,LPDDR4x,512GB SSD,,Nvidia MX450 Graphics,Dedicated,2GB,14,Full HD IPS Touch LED,1920x1080 (WxH) FHD,Yes,No,1,Micro SD card reader,,1 x USB 3.2 Gen 1 Type-A,2 x Thunderbolt 4,1,Combo,Combo,,,Wi-Fi 6 (802.11ax),Bluetooth 5.0,Smart Amp Technology,Yes,Array Microphone,HD Webcam,"Backlit Chiclet Keyboard, 1.4mm Key-travel",TouchPad,Firmware TPM,Windows 10 Home,,324 x 222 x 16.9 - 17.3 mm,1.57 kg,4 Cell,70 Wh,Li-ion,,2 Year (1 year for Battery),Estimated Warranty Claim Duration 20 Days. It may take additional time up to 40 days,"ZenBook Duo 14 lets you get things done in style: calmly, efficiently, and with zero fuss. Its your powerful and elegant next-level companion for on-the-go productivity and creativity, featuring the ScreenPad Plus secondary display with a brand-new tilting design that offers effortless ergonomics and seamless workflows. Powered by the latest 11th Gen Intel Core processors, ZenBook Duo 14 brings you all the benefits of tomorrows technology.",Taiwan,China,ZenBook Duo,,,NVMe PCIe,,,Yes,,,,65W AC Adapter,,11th,,,,,"HDMI Version: 1.4, 1 x 3.5mm Combo Audio Jack, Camera: HD camera with IR function to support Windows Hello, Power Supply: TYPE-C, 65W AC Adapter, Output: 20V DC, 3.25A, 65W, Input: 100-240V AC 50/60GHz universal, Military Grade: US MIL-STD 810H military-grade standard, Regulatory Compliance: Energy star",,,,,,,,GDDR5,,,,,,,,,12.65 inch,ScreenPad Plus Touch Display,1920 x 515,,,,
https://www.ryanscomputers.com/storage/products/main/asus-tuf-gaming-a15-fa506iv-amd-ryzen-9-4900h-11601551967.webp,Asus TUF Gaming A15 FA506IV AMD Ryzen 9 4900H 15.6 Inch FHD LED Display Grey Metal TUF Gaming Laptop,Product Id: 33.02.006.1207,"                                 160,580  ","                                 148,000  ",Asus,Asus TUF Gaming A15 FA506IV,HN220T,AMD,AMD Ryzen 9,Ryzen 9 4900H,3.30 GHz,4.40 GHz,8,16,8MB,16GB,DDR4,1TB SSD,,Nvidia RTX 2060 Graphics,Dedicated,6GB,15.6,FHD LED,1920x1080 (WxH) FHD,,No,No,,1 x USB2.0 Type-A,2 x USB3.2 Gen 1 Type-A,1 x USB 3.2 Gen 2 Type-C,1,Combo,Combo,Kensington Lock,Yes,Integrated Wi-Fi 5 (802.11 ac (2x2)),Bluetooth 5.0,DTS X Ultra,,,HD Webcam,Chiclet keyboard with isolated numpad key,,Yes,Windows 10 Home,Gray Metal,359.8 x 256 x 22.8 - 24.7 mm,2.3Kg,,48Wh,Li-Polymer,230W AC adapter,2 Year (1 year for Battery),Estimated Warranty Claim Duration 20 Days. It may take additional time up to 40 days,"LED-backlit FHD 60Hz Anti-Glare IPS-level Panel with 45% NTSC Display, HD 720p CMOS module (Webcam), HDMI support 2.0b, DTS X Ultra (Audio)",Taiwan,China,TUF Gaming,2 x 8GB,32GB,NVMe PCIe,Anti-Glare,,Yes,Yes,,,,,,2,,,,"1 x AC adapter plug, Output: 19.5V DC, 11.8A, 230W, Input: 100 -240 V AC, 50/60 Hz universal, Gaming Series: FA Series",,144 Hz,,3200MHz,,,,GDDR6,,,,Yes,,,,,,,,,,,
https://www.ryanscomputers.com/storage/products/main/asus-tuf-dash-f15-fx516pm-intel-core-i7-11370h-11634536499.webp,Asus TUF Dash F15 FX516PM Intel Core i7 11370H 15.6 Inch FHD Display Eclipse Gray Gaming Laptop #AZ044T-FX516PM,Product Id: 33.02.006.1412,"                                 160,580  ","                                 148,000  ",Asus,Asus TUF Dash F15 FX516PM,AZ044T-FX516PM,Intel,Intel Core i7,Core i7 11370H,,4.80 GHz,4,8,12MB,16GB,DDR4,512GB SSD,1,Nvidia RTX 3060 Graphics,Dedicated,6GB,15.6,FHD IPS LED Display,1920x1080 (WxH) FHD,,No,,,,3 x USB 3.2 Gen 1 Type-A,1 x Thunderbolt 4,1,Combo,Combo,Kensington Lock,Ethernet RJ-45,Yes,Bluetooth 5.1,2 x 2W speaker,Yes,Array Microphone,,Backlit Chiclet Keyboard,TouchPad,,Windows 10 Home,Eclipse Gray,360 x 252 x 19.9 mm,2.00 Kg,4 Cell,76 Wh,Li-ion,100Watt AC Adapter,2 Year (1 year for Battery),Estimated Warranty Claim Duration 20 Days. It may take additional time up to 40 days,"TUF Dash F15 puts powerful gaming in a super slim chassis. Even at 19.9mm thin, this TUF chassis meets rigorous MIL-STD durability standards, resisting everyday knocks and bumps. Two speakers with four cut-outs are loud and immersive, Advanced Two-Way AI Noise Cancelation works with any input device and also with downstream connections, Synchronize your look with TUF Gaming accessories all built with durability in mind. The TUF Gaming backpack features a large internal compartment with dividers, so you can safely store and transport your laptop and all your peripherals to LAN parties and tournaments.",Taiwan,China,TUF Dash,2 x 8GB (1 x 8GB Non-Removable),24GB,NVMe PCIe,Anti-glare,"Aspect ratio: 16:9, sRGB: 62.5%, Adobe: 47.34%, Refresh Rate: 144Hz,Value IPS-level",Yes,No,No,,,,11th,2,,,,"HDD Expansion Slot: None, 1 x 3.5mm Combo Audio Jack, HDMI Version: 2.0b, Power Supply: TYPE-C, Output: 20V DC, 5A, 100W, Input: 100 - 240V AC 50/60Hz universal",,240 Hz,"Aditional SSD Slot, Upgradeable Installed SSD",3200MHz,,,,GDDR6,,,,,"Laptop, Adapter, Mouse, BackPack, Manuals",,,,,,,,,,
https://www.ryanscomputers.com/storage/products/main/asus-tuf-dash-f15-fx516pm-11th-gen-intel-core-i7-11621859947.webp,Asus TUF Dash F15 FX516PM Intel Core i7 11370H 15.6 Inch FHD Display Moonlight White Gaming Laptop,Product Id: 33.02.006.1305,"                                 160,580  ","                                 148,000  ",Asus,Asus TUF Dash F15 FX516PM,AZ061T/AZ059T,Intel,Intel Core i7,Core i7 11370H,,4.80 GHz,4,8,12MB,16GB,DDR4,512GB SSD,1,Nvidia RTX 3060 Graphics,Dedicated,6GB,15.6,FHD LED,1920x1080 (WxH) FHD,,No,,,,3 x USB 3.2 Gen 1 Type-A,1 x Thunderbolt 4,1,Combo,Combo,Kensington Lock,Ethernet RJ-45,Wi-Fi 6 (802.11ax),Bluetooth 5.1,,2 x 2W speaker,Array Microphone,,Backlit Chiclet Keyboard,TouchPad,,Windows 10 Home,Moonlight White,360 x 252 x 19.9 mm,2.00 Kg,4 Cell,76Wh,Li-ion,100W AC Adapter,2 Year (1 year for Battery),Estimated Warranty Claim Duration 20 Days. It may take additional time up to 40 days,"TUF Dash F15 puts powerful gaming in a super slim chassis. Even at 19.9mm thin, this TUF chassis meets rigorous MIL-STD durability standards, resisting everyday knocks and bumps. Two speakers with four cut-outs are loud and immersive, Advanced Two-Way AI Noise Cancelation works with any input device and also with downstream connections, Synchronize your look with TUF Gaming accessories all built with durability in mind. The TUF Gaming backpack features a large internal compartment with dividers, so you can safely store and transport your laptop and all your peripherals to LAN parties and tournaments.",Taiwan,China,TUF Dash,2 x 8GB (1 x 8GB Non-Removable),24GB,NVMe PCIe,Anti-glare,"Aspect ratio: 16:9, sRGB: 62.5%, Adobe: 47.34%, Refresh Rate: 144Hz,Value IPS-level",Yes,,,,,,11th,2,,,,"1 x 3.5mm Combo Audio Jack, HDMI Version: 2.0b, Power Supply: TYPE-C, Output: 20V DC, 5A, 100W, Input: 100 - 240V AC 50/60Hz universal",,144 Hz,"Aditional SSD Slot, Upgradeable Installed SSD",3200MHz,,,,GDDR6,,,,,,,,,,,,,,,
https://www.ryanscomputers.com/storage/products/main/asus-zenbook-duo-ux482ea-11th-gen-intel-core-i7-21614331663.webp,Asus ZenBook Duo UX482EA Intel Core i7 1165G7 14 Inch FHD Touch Display Celestial Blue Laptop,Product Id: 33.03.006.1271,"                                 162,750  ","                                 150,000  ",Asus,Asus ZenBook Duo UX482EA,KA161T/HY006T-UX482EA,Intel,Intel Core i7,Core i7 1165G7,2.80 GHz,4.70 GHz,4,8,12MB,16GB,LPDDR4x,512GB SSD,,Intel Iris Xe Graphics,Integrated,Shared,14,FHD LED,1920x1080 (WxH) FHD,Yes,No,1,Micro SD card reader,,1 x USB 3.2 Gen 2 Type-A,2 x Thunderbolt 4,,Combo,Combo,,,Yes,Yes,,Yes,Array Microphone,HD Webcam,Backlit Chiclet Keyboard,TouchPad,Yes,Windows 10 Home,Celestial Blue,324 x 222 x 16.9-17.3mm,1.62 kg,4 Cell,70Wh,Li-ion,65W AC Adapter,2 Year (1 year for Battery),Estimated Warranty Claim Duration 20 Days. It may take additional time up to 40 days,"ZenBook Duo 14 lets you get things done in style: calmly, efficiently, and with zero fuss. Its your powerful and elegant next-level companion for on-the-go productivity and creativity, featuring the ScreenPad Plus secondary display with a brand-new tilting design that offers effortless ergonomics and seamless workflows. Powered by the latest 11th Gen Intel Core processors, ZenBook Duo 14 gives you a superbly immersive viewing experience, with a four-sided frameless NanoEdge display, ZenBook Duo 14 is no lightweight when it comes to performance. It harnesses the power of the latest 11th Generation Intel Core processors combined with plenty of fast RAM, plus Intel Iris Xe and discrete NVIDIA graphics.",Taiwan,China,ZenBook,1 x 16GB,32GB,NVMe PCIe,Anti-glare,,Yes,,,,,,11th,,,,,"Display aspect ratio: 16:9, IPS-level Panel, Anti-glare display, LED Backlit, 400nits, sRGB: 100%, Pantone Validated, Screen-to-body ratio: 93, With stylus support, Keyboard: 1.4mm Key-travel, Camera: HD camera with IR function to support Windows Hello Without privacy shutter, Audio: Smart Amp Technology, Power Supply: TYPE-C, Output: 20V DC, 3.25A, 65W, Input: 100-240V AC 50/60GHz universal, Military Grade: US MIL-STD 810H military-grade standard, Regulatory Compliance: Energy star",,,,,,,,,,,,,,,,Yes,,,,,,,
https://www.ryanscomputers.com/storage/products/main/asus-zenbook-duo-ux482ea-intel-core-i7-1165g7-14-11623232940.webp,Asus ZenBook Duo UX482EA Intel Core i7 1165G7 14 Inch FHD Touch Display Backlit Keyboard Celestial Blue Laptop,Product Id: 33.03.006.1334,"                                 166,010  ","                                 153,000  ",Asus,Asus ZenBook Duo UX482EA,KA124T-UX482EA,Intel,Intel Core i7,Core i7 1165G7,2.80 GHz,4.70 GHz,4,8,12MB,8GB,LPDDR4x,1TB SSD,,Intel Iris Xe Graphics,Integrated,Shared,14,Full HD Display,1920x1080 (WxH) FHD,Yes,No,1,Micro SD card reader,,1 x USB 3.2 Gen 1 Type-A,2 x Thunderbolt 4,1,Combo,Combo,,,Wi-Fi 6 (802.11ax),Bluetooth 5.0,,Yes,Array microphone,HD Webcam,"Backlit Chiclet Keyboard, 1.4mm Key-travel",,Firmware TPM,Windows 10 Home,Celestial Blue,324 x 222 x 17mm,1.57 kg,4 Cell,70Wh,Li-ion,65W AC Adapter,2 Year (1 year for Battery),Estimated Warranty Claim Duration 20 Days. It may take additional time up to 40 days,"ZenBook Duo 14 lets you get things done in style: calmly, efficiently, and with zero fuss. Its your powerful and elegant next-level companion for on-the-go productivity and creativity, featuring the ScreenPad Plus secondary display with a brand-new tilting design that offers effortless ergonomics and seamless workflows. Powered by the latest 11th Gen Intel Core processors",Taiwan,China,ZenBook,,32GB,NVMe PCIe,Anti-glare,"Aspect ratio: 16:9, IPS-level Panel, LED Backlit, 400nits, sRGB: 100%, Pantone Validated, Screen-to-body ratio: 93 %, With stylus support",Yes,,,,,,11th,,,,,"Power Supply: TYPE-C, Output: 20V DC, 3.25A, 65W, Input: 100-240V AC 50/60GHz universal, Military Grade: US MIL-STD 810H military-grade standard, Regulatory Compliance: Energy star",,,,,,,,,,,,,,,,,12.65 inch,ScreenPad Plus Touch Display,1920 x 515,TouchPad,,,
https://www.ryanscomputers.com/storage/products/main/asus-zenbook-duo-ux482ea-11th-gen-intel-core-i7-11628679618.webp,Asus ZenBook Duo UX482EA 11th Gen Intel Core i7 1165G7 1TB SSD 14 Inch FHD Touch Display Celestial Blue Laptop #HY028T-UX482EA,Product Id: 33.03.006.1374,"                                 166,010  ","                                 153,000  ",Asus,Asus ZenBook Duo UX482EA,HY028T-UX482EA,Intel,Intel Core i7,Core i7 1165G7,2.80 GHz,4.70 GHz,4,8,12MB,16GB,LPDDR4x,1TB SSD,,Intel Iris Xe Graphics,Integrated,Shared,14,FHD LED,1920x1080 (WxH) FHD,Yes,No,1,MicroSD Card Reader,,1 x USB 3.2 Gen 1 Type-A,2 x Thunderbolt 4,1,Combo,Combo,,,Wi-Fi 6 (802.11ax),Bluetooth 5.0,,Yes,Array microphone,HD Webcam,"Backlit Chiclet Keyboard, 1.4mm Key-travel",TouchPad,Firmware TPM,Windows 10 Home,Celestial Blue,324 x 222 x 17mm,1.57 kg,4 Cell,70Wh,Li-ion,65W AC Adapter,2 Year (1 year for Battery),Estimated Warranty Claim Duration 20 Days. It may take additional time up to 40 days,"ZenBook Duo 14 lets you get things done in style: calmly, efficiently, and with zero fuss. Its your powerful and elegant next-level companion for on-the-go productivity and creativity, featuring the ScreenPad Plus secondary display with a brand-new tilting design that offers effortless ergonomics and seamless workflows. Powered by the latest 11th Gen Intel Core processors",Taiwan,China,ZenBook,,32GB,NVMe PCIe,Anti-glare,"Aspect ratio: 16:9, IPS-level Panel, LED Backlit, 400nits, sRGB: 100%, Pantone Validated, Screen-to-body ratio: 93 %, With stylus support",Yes,,,,,,11th,,,,,"Power Supply: TYPE-C, Output: 20V DC, 3.25A, 65W, Input: 100-240V AC 50/60GHz universal, Military Grade: US MIL-STD 810H military-grade standard, Regulatory Compliance: Energy star",,,,,,,,,,,,,,,,,12.65 inch,ScreenPad Plus Touch Display,1920 x 515,,,,
https://www.ryanscomputers.com/storage/products/main/asus-zenbook-flip-s-ux371ea-11th-gen-intel-core-11608911409.webp,Asus Zenbook Flip S UX371EA Intel Core i7 1165G7 13.3 Inch 4K UHD OLED Touch Display Jade Black Laptop,Product Id: 33.03.006.1241,"                                 169,260  ","                                 156,000  ",Asus,Asus Zenbook Flip S UX371EA,HL003T-UX371EA,Intel,Intel Core i7,Core i7 1165G7,2.80 GHz,4.70 GHz,4,8,12MB,16GB,LPDDR4x,1TB SSD,,Intel Iris X Graphics,Integrated,Shared,13.3,4K UHD OLED Display,3840x2160 (WxH) 4K UHD,Yes,No,,,,1 x USB 3.2 Gen 1 Type-A,2 x Thunderbolt 4 (Type-C),1,,,,,Intel WiFi 6 with Gig+ performance (802.11ax),Bluetooth 5.0,,ASUS SonicMaster stereo audio,Array Microphone,IR webcam,Illuminated chiclet keyboard,TouchPad,,Windows 10 Home,Jade Black,13.9 x 305 x 211mm,1.20 kg,4 Cell,67 Wh,Li-Polymer,65 W power adaptor,2 Year (1 year for Battery),,"Dual-speaker Harman Kardon-certified audio system, ASUS SonicMaster stereo audio system with surround-sound; smart amplifier for maximum audio performance, Array microphone with Cortana voice-recognition support, The distinctive ZenBook Flip S combines elegant sophistication with an all-new design that makes it more desirable than ever. Its sleek 4K UHD OLED NanoEdge display and 360 degree ErgoLift hinge make ZenBook Flip S ultra-compact and ultra-versatile, and the 11th Generation Intel Core processor and Intel Iris X graphics deliver effortless performance for on-the-go productivity and creativity. ZenBook Flip S brings you flexibility and performance - with a touch of luxury.",Taiwan,China,Zenbook,1 x 16GB,,NVMe PCIe,,,Yes,Yes (Touchpad),,Full Metal,,Slim-bezel NanoEdge,11th,1,,,,"Display technology: 3.9 mm-thin side bezel, 178 degree wide-view technology, 100% DCI-P3, Keyboard: Edge-to-edge design, full-size backlit, with 1.4 mm key travel, Touchpad / NumberPad: Glass-covered; intelligent palm-rejection Precision, Touchpad (PTP) technology supports up to four-finger gestures, Camera: IR webcam with Windows Hello support, Plug Type: USB-C, Power: Output: 19 V DC, 65 W, Input: 100-240 V AC, 50/60 Hz universal, Certificates: TUV",Integrated Intel CPU,,,4266 MHz,,,,,,,,,,,,Yes,,,,,,,
https://www.ryanscomputers.com/storage/products/main/asus-expertbook-b9450fa-10th-gen-intel-core-i7-11612680260.webp,ASUS ExpertBook B9450FA Intel Core i7 10510U 14 Inch FHD LED Display Star Black Laptop,Product Id: 33.01.006.1153,"                                 171,430  ","                                 158,000  ",Asus,ASUS ExpertBook B9450FA,BM0416R,Intel,Intel Core i7,Core i7 10510U,1.80 GHz,4.90 GHz,4,8,8MB,16GB,LPDDR3,1TB SSD,1,Intel UHD Graphics 620,Integrated,Shared,14,FHD LED,1920x1080 (WxH) FHD,,,,,,1 x USB 3.1 Gen 2 Type-A,2 x Thunderbolt 3 (USB-C),1,Combo,Combo,Kensington lock,,Wi-Fi 6 (802.11ax),Bluetooth 5.0,Stereo Speakers,2 x Speaker,Array Microphone wiht Noise Cancellection,IR HD Camera,Full Soze Spilresistant Backlit Keyboard,Touchpad,TPM 2.0,Windows 10 Home,Star Black,320 x 203 x 149 mm,0.88 Kg,4 Cell,66Wh,Li-ion,65W AC Adapter,"2 year (Battery, Adapter 1 year)",Estimated Warranty Claim Duration 20 Days. It may take additional time up to 40 days,"ExpertBook B9 will never let you down throughout the business day or a long-haul flight. fast-charge technology lets you recharge the battery to up to 60% capacity in as little as 39 minutes, Military-grade toughness and build quality, ASUS NumberPad9 is an LED-illuminated numeric keypad thats perfect for crunching numbers. The frameless 14-inch NanoEdge display on ExpertBook B9 is a true masterpiece, giving you an immersive, almost edge-to-edge viewing experience. ExpertBook B9 assures you top-notch audio, thanks to four omnidirectional far-field microphones, smart amplifier technology, and Harman Kardon-certified speakers. Alexa11 makes it easy to get through the day, hands-free. Ask Alexa to schedule meetings, read your emails, plan a route, or even request a ride. Its a smarter, more efficient way to get things done. Link to MyASUS seamlessly links your ExpertBook B9 to your mobile phone. Transfer files and URL, receive pop-up notifications, read and send messages, accept or make calls, and mirror screens, all on your ExpertBook B9.",Taiwan,China,ExpertBook,1 x 16GB Non-Removable,,NVMe PCIe,Anti-glare,Brightness: 300 nits,Yes,Yes (Touchpad),Yes,,External,NanoEdge,10th,,,,,"2 x Thunderbolt 3 USB-C (up to 40Gbps, DisplayPort and power delivery support), 1 x USB 3.1 Gen 2 Type-A, 1 x HDMI, 1 x RJ45 LAN via micro HDMI port, 1 x Kensington lock slot, 1 x Audio combo jack, 65W AC adapter with fast charging support, Plug Type: USB Type-C, Full-size, backlit, spill-resistant, with 1.5mm key travel, TouchPad 127 x 65mm, Battery Life: Up to 24 Hrs.",,60 Hz,,2133 MHz,,,,,,,,,"1 x NPC, 1 x USB Mouse, 1 x Adapter, 1 x Carry Bag",,,,,,,,1,Office and personal works,
