image,title,id,regular_price,special_price,Brand,Model,Laptop Series,Part No,Processor Brand,Processor Type,Generation,Processor Model,Processor Base Frequency,Processor Max Turbo Frequency,Processor Core,Processor Thread,CPU Cache,RAM,Installed RAM Details,RAM Type,RAM Bus (MHz),Total RAM Slot,Max. RAM Support,Storage,Installed HDD Type,HDD RPM,M.2/SSD Expansion Slot,Graphics Chipset,Graphics Memory Accessibility,Graphics Memory,Display Size (Inch),Display Type,Display Resolution,Display Features,Optical Drive,Multimedia Card Slot,USB 2 Port,USB 3 Port,HDMI Port,Headphone Port,Microphone Port,Security Lock Slot,LAN,WiFi,Bluetooth,Audio Properties,Speaker,Microphone.,WebCam,Num Key pad,Pointing Device,Operating System,Color,Dimensions,Weight (Kg),Battery,Battery Capacity,Battery Type,Power Adapter,Warranty,Warranty Claim Duration (Approximate),Specialty,Others,Country Of Origin,Made in/ Assemble,Installed SSD Type,Supported Multimedia Card,USB C / Thunderbolt Port,Keyboard Back-lit,Finger Print Sensor,Body Material,Backup Time,Chipset.,Optane Memory,Storage Upgrade,Display Surface,TPM,Adapter Type,Processor Type.,Built-In RAM,Security Chip,Empty/Expansion RAM Slot,Package Content,Mini HDMI Port,Keyboard Layout,Micro HDMI Port,VGA/D-Sub,Graphics Memory Type,Licensed Application,Display Refresh Rate,Audio Port,Display Bazel,Touch Screen,Display Port,NFC,RGB Keyboard,Mini DP Port,Secondary Screen Size,Secondary Screen Technology,Secondary Screen Resolution
https://www.ryanscomputers.com/storage/products/main/asus-tuf-gaming-f15-fx506lh-intel-core-i5-10300h-11628075050.webp,Asus TUF Gaming F15 FX506LH Intel Core i5 10300H 15.6 Inch FHD LED Display Grey Metal Gaming Laptop #HN002T-FX506LH,Product Id: 33.02.006.1364,"                                 95,480  ","                                 88,000  ",Asus,Asus TUF Gaming F15 FX506LH,TUF Gaming,HN002T-FX506LH,Intel,Intel Core i5,10th,Core i5 10300H,2.50 GHz,4.50 GHz,4,8,8MB,8GB,1 x 8GB Removable,DDR4,2933 MHz,2,32GB,512GB SSD,,,1,Nvidia GTX 1650 Graphics,Dedicated,4GB,15.6,FHD LED,1920x1080 (WxH) FHD,"Aspect ratio: 16:9, sRGB: 62.5%, Adobe: 47.1%, Value IPS-level",No,,1 x USB 2.0 Type-A,2 x USB 3.2 Gen 1 Type-A,1,Combo,Combo,Kensington Lock,,Wi-Fi 6 (802.11ax),Bluetooth 5.1,,Yes,Array Microphone,HD Webcam,,,Windows 10 Home,Gray Metal,359 x 256 x 25mm,2.30 Kg,3 Cell,48Wh,Li-ion,150W AC Adapter,2 Year (1 year for Battery),Estimated Warranty Claim Duration 20 Days. It may take additional time up to 40 days,"Geared for serious gaming and real-world durability, Powered by the latest Intel CPU and GeForce RTX 1650 GPU, action-packed gameplay is fast, fluid, and fully saturates speedy IPS-level displays up to 144Hz. Even while boasting a smaller and more portable chassis than its predecessors, this gaming laptop also features a larger 90Wh battery for superior battery life. Efficient self-cleaning cooling combines with TUF signature military-grade durability to make this battle-tested road warrior a reliable ally for gamers on the go. Armed with the strength to tackle any situation, the TUF Gaming A15 delivers dependable performance for gaming, streaming, and everything in between.","HDD Expansion Slot: 1 x HDD Slot, Power Supply: 6.0, Output: 20V DC, 7.5A, 150W, Input: 100-240V AC, 50/60Hz universal,",Taiwan,China,NVMe PCIe,,1 x USB 3.2 Gen 2 Type-C,Yes,,,,,,,Anti-glare,,,,,,1,"Laptop, Adapter. (No bag included)",,Backlit Chiclet Keyboard RGB,,,GDDR6,,144 Hz,,,,,,Yes,,,,
https://www.ryanscomputers.com/storage/products/main/asus-zenbook-14-ux425ja-10th-gen-intel-core-i5-11605696957.webp,Asus ZenBook 14 UX425JA Intel Core i5 1035G1 14 Inch FHD Display Lilac Mist Laptop,Product Id: 33.03.006.1228,"                                 95,480  ","                                 88,000  ",Asus,Asus ZenBook 14 UX425JA,ZenBook,BM066T-UX425JA,Intel,Intel Core i5,10th,Core i5 1035G1,1.00 GHz,3.60 GHz,4,8,6MB,8GB,,LPDDR4x,3200MHz,,,512GB SSD,,,,Intel UHD Graphics,Integrated,Shared,14,FHD LED,1920x1080 (WxH) FHD,,No,1,,1 x USB 3.2 Gen 1 Type-A,1,,,,,WiFi 6 with Gig+ performance (802.11ax),Bluetooth 5.0,ASUS SonicMaster Stereo,Yes,,IR HD camera,Yes (Touchpad),TouchPad,Windows 10 Home,Lilac Mist,319 x 208 x 13.9mm,1.17 Kg,4 Cell,67Wh,lithium-polymer,65W power adaptor,2 Year (1 year for Battery),Estimated Warranty Claim Duration 20 Days. It may take additional time up to 40 days,"Backlit Keyboard, The beautiful new ZenBook 14 is more portable than ever. It is thinner, lighter, and incredibly compact, yet includes HDMI, Thunderbolt 3 USB-C, USB Type-A and MicroSD card reader for unrivalled versatility. Built to deliver powerful performance, ZenBook 14 is your perfect choice for an effortless on-the-go lifestyle. The compact, thin and ultralight all-metal design of ZenBook 14 makes it the ideal travelling companion.","Keyboard: Edge-to-edge design, with 1.4mm key travel, Touchpad / NumberPad: Glass-covered; intelligent palm-rejection, Audio: ASUS SonicMaster stereo audio system with surround-sound; smart amplifier for maximum audio performance Array microphone with Cortana and Alexa voice-recognition support Certified by Harman Kardon, Power: Plug Type: Type C, Output: 20V DC, 65W, Input: 100-240V AC, 50/60Hz universal,",Taiwan,China,NVMe PCIe,MicroSD card reader,2 x Thunderbolt 3 (USB-C),Yes,,Spun-Metal,,,,,Anti-glare,,External,,,,,,,,,,,,,,,,,,,,,,
https://www.ryanscomputers.com/storage/products/main/msi-modern-15-a11sb-intel-core-i5-1135g7-156-11629272774.webp,MSI Modern 15 A11SB Intel Core i5 1135G7 15.6 Inch FHD IPS Display Carbon Gray Laptop,Product Id: 33.01.033.1160,"                                 94,940  ","                                 88,500  ",MSI,MSI Modern 15 A11SB,Modern,,Intel,Intel Core i5,11th,Core i5 1135G7,2.40 GHz,4.20 GHz,4,8,8MB,8GB,,DDR4,3200MHz,2,32GB,512GB SSD,,,,Nvidia MX450 Graphics,Dedicated,2GB,15.6,FHD IPS LED Display,1920x1080 (WxH) FHD,,No,Yes,,"1 x USB3.2 Gen1 Type-A, 2 x USB3.2 Gen2 Type-A",1,Combo,Combo,,,Wi-Fi 6 (802.11 ax),Bluetooth 5.1,,Yes,Yes,HD Webcam,,,Windows 10 Home,Carbon Gray,356 x 233 x 17mm,1.6 kg,,52Wh,,90W,"2 year (Battery, Adapter 1 year)",Estimated Warranty Claim Duration 20 Days. It may take additional time up to 40 days,"Backlight Keyboard (Single-Color, White)",,Taiwan,,PCIe,Micro SD,1 x USB Type-C (USB / DP / Thunderbolt) with PD charging,Yes,,,,Integrated SoC,,,,,,,,,,,,,,,GDDR5,,,,,,,,,,,,
https://www.ryanscomputers.com/storage/products/main/gigabyte-aorus-5-mb-10th-gen-intel-core-i5-10200h-11605163532.webp,Gigabyte AORUS 5 MB Intel Core i5 10200H 15.6 Inch FHD Display Free DOS Matte Black Gaming Laptop,Product Id: 33.02.018.66,"                                 97,110  ","                                 89,500  ",Gigabyte,Gigabyte AORUS 5 MB,AORUS,,Intel,Intel Core i5,10th,Core i5 10200H,2.40 GHz,4.10 GHz,4,8,8MB,8GB,1 x 8 GB,DDR4,3200MHz,2,32GB,512GB SSD,,,1,Nvidia GTX 1650Ti Graphics,Dedicated,4GB,15.6,FHD LED,1920x1080 (WxH) FHD,,No,1,1 x USB2.0 Type-A,"1 x USB 3.2 Gen 1 Type-A, 1 x USB 3.2 Gen 2 Type-A",1,1,1,Kensington Lock,Realtek RTL8411B (Chip),Intel AX200 Wireless,Bluetooth 5.0,,2W x 2 Speaker,Dual-Array Microphone,HD Webcam,,,Free-Dos,Matt Black,361 x 258 x 24.9mm,2.2 Kg,,41Wh,Li-Polymer,120W,"2 year (Battery, Adapter 1 year)",Estimated Warranty Claim Duration 20 Days. It may take additional time up to 40 days,"15 Colors Backlit Keyboard, Gaming Laptop, Thin Bezel FHD IPS-level Anti-glare Display (144Hz, 45% NTSC comes with Core i5 Processor), Firmware-based TPM, supports Intel Platform Trust Technology (Intel PTT), Nahimic 3 3D Audio for Gamers, 15 Colors Backlit Keyboard, AORUS 5 with an eye popping 144Hz screen, the new blood of professional gaming laptops are in the house, True-to-Life 144Hz Display, 45%NTSC Wide-Gamut Display, 1+3 Multi-tasking Power, Light and Thin Design, Extremely Thin Bezel, Clean Cut Design, Faster and More Stable with Dual Band Connectivity","HDD Expansion Slot: 1 x HDD Slot, HDMI Version: 2.0 (with HDCP), Mini Displayport Version: 1.4, 1 x DC-in Jack",Taiwan,,NVMe PCIe,SD Card Reader,1 x USB 3.2 Gen 2 Type-C,Yes,,,,Intel HM470 Express,,,Anti-Glare,Yes,,,,,1,,,,,,GDDR6,,144 Hz,,Thin-bezel,,,,,1,,,
https://www.ryanscomputers.com/storage/products/main/msi-modern-14-b11sb-intel-core-i5-1155g7-14-inch-11636978956.webp,"MSI Modern 14 B11SB Intel Core i5 1155G7 14 Inch FHD IPS Display Win 10, Blue Stone Laptop",Product Id: 33.01.033.1176,"                                 96,570  ","                                 89,500  ",MSI,MSI Modern 14 B11SB,,,Intel,Intel Core i5,11th,Core i5 1155G7,,4.50 GHz,4,8,8MB,8GB,,DDR4,3200MHz,,32GB,1TB SSD,,,1,Nvidia MX450 Graphics,Dedicated,2GB,14,FHD IPS LED Display,1920x1080 (WxH) FHD,,No,1,,2 x Type-A,1,Combo,Combo,,,Intel Wi-Fi 6,Bluetooth 5.1,,Yes,Yes,HD WebCam,,,Windows 10 Home,Blue Stone,319 x 219 x 16.9mm,1.3 Kg,3 Cell,52Wh,,Yes,"2 year (Battery, Adapter 1 year)",Estimated Warranty Claim Duration 20 Days. It may take additional time up to 40 days,,,,,NVMe PCIe,Micro SD Card Reader,1 x USB Type-C (USB / DP / Thunderbolt),Yes,,,,,,,,,90 W,,,,,,,,,,GDDR5,,,,,,,,,,,,
https://www.ryanscomputers.com/storage/products/main/msi-modern-14-b11sb-11th-gen-intel-core-i5-1135g7-21631274416.webp,MSI Modern 14 B11SB 11th Gen Intel Core i5 1135G7 14 Inch FHD IPS Display Carbon Gray Laptop,Product Id: 33.01.033.1158,"                                 97,110  ","                                 90,500  ",MSI,Modern 14 B11SB,Modern,,Intel,Intel Core i5,11th,Core i5 1135G7,2.40 GHz,4.20 GHz,4,8,8MB,8GB,,DDR4,3200MHz,,32GB,1TB SSD,,,,Nvidia MX450 Graphics,Dedicated,2GB,14,FHD PLS LED Display,1920x1080 (WxH) FHD,IPS-Level,No,Yes,,2 x USB3.2 Gen2 Type-A,1,Combo,Combo,,,Wi-Fi 6 (802.11 ax),Bluetooth 5.1,,Yes,Yes,HD Webcam,,,Windows 10 Home,Carbon Gray,319 x 219 x 17mm,1.3 kg,,52Wh,,90W,"2 year (Battery, Adapter 1 year)",Estimated Warranty Claim Duration 20 Days. It may take additional time up to 40 days,"Backlight Keyboard (Single-Color, White)",,Taiwan,,PCIe,1 x Micro SD,1 x USB Type-C (USB / DP / Thunderbolt) with PD charging,Yes,,,,,,,,,,,,,,,,,,,GDDR5,,,,,,,,,,,,
https://www.ryanscomputers.com/storage/products/main/msi-modern-14-b11sb-intel-core-i5-1155g7-14-inch-11636978087.webp,MSI Modern 14 B11SB Intel Core i5 1155G7 14 Inch FHD IPS Display Beige Mousse Laptop,Product Id: 33.01.033.1175,"                                 97,110  ","                                 90,500  ",MSI,MSI Modern 14 B11SB,,,Intel,Intel Core i5,11th,Core i5 1155G7,,4.50 GHz,4,8,8MB,8GB,,DDR4,3200MHz,,32GB,1TB SSD,,,1,Nvidia MX450 Graphics,Dedicated,2GB,14,FHD IPS LED Display,1920x1080 (WxH) FHD,,No,1,,2 x Type-A,1,Combo,Combo,,,Intel Wi-Fi 6,Bluetooth 5.1,,Yes,Yes,HD WebCam,,,Windows 10 Home,Beige Mousse,319 x 219 x 16.9mm,1.3 Kg,3 Cell,52Wh,,Yes,"2 year (Battery, Adapter 1 year)",Estimated Warranty Claim Duration 20 Days. It may take additional time up to 40 days,,,,,NVMe PCIe,Micro SD Card Reader,1 x USB Type-C (USB / DP / Thunderbolt),Yes,,,,,,,,,90 W,,,,,,,,,,GDDR5,,,,,,,,,,,,
https://www.ryanscomputers.com/storage/products/main/acer-swift-3-sf313-53-579s-11th-gen-intel-core-i5-11609840971.webp,Acer Swift 3 SF313-53-579S Intel Core i5 1135G7 13.5 Inch QHD IPS Display Sparkly Silver Laptop,Product Id: 33.01.002.896,"                                 99,820  ","                                 92,000  ",Acer,Acer Swift 3 SF313-53-579S,Swift 3,NX.A4KSI.002,Intel,Intel Core i5,11th,Core i5 1135G7,2.40 GHz,4.20 GHz,4,8,8MB,8GB,1 x 8GB,DDR4,,1,,512GB SSD,,,,Intel Iris Xe Graphics,Integrated,Shared,13.5,QHD IPS LED,2256x1504 (WxH),"Display Screen Type: LCD, Display Screen Technology: CineCrystal (Glare), Aspect Ratio: 3:2",No,,,2 x USB 3.2 Gen 1 Type-A,1,Combo,Combo,Kensington Lock Slot,,"802.11 a, g, n, ac, ax",Bluetooth 5.0,Stereo Speakers,2 x speakers,Yes,HD Webcam,,TouchPad,Windows 10 Home,Sparkly Silver,302.5 x 233.9 x 15.95mm,1.20 kg,,56 Wh,Li-ion,65W AC adapter,"2 year (Battery, Adapter 1 year)",Estimated Warranty Claim Duration 20 Days. It may take additional time up to 40 days,,"HDCP Supported: Yes, Wireless LAN Model: Intel Wi-Fi 6 AX201, Finger Print Reader: Yes, TouchPad Features: Multi-touch Gesture",Taiwan,China,NVMe PCIe,,1 x USB 3.2 Gen 2 Type-C,Yes,Yes,,,,,512GB SSD Can Be Replaced,,,,,,,,"Swift 3 SF313-53-579S Laptop, Lithium Ion Battery, AC Adapter",,,,,,,,,,,,,,,,,
https://www.ryanscomputers.com/storage/products/main/msi-gf63-thin-11sc-intel-core-i5-11400h-156-11636979377.webp,MSI GF63 Thin 11SC Intel Core i5 11400H  15.6 Inch FHD Display Black Gaming Laptop,Product Id: 33.02.033.1174,"                                 99,280  ","                                 92,000  ",MSI,MSI GF63 Thin 11SC,,,Intel,Intel Core i5,11th,Core i5 11400H,,4.50 GHz,6,12,12MB,8GB,,DDR4,3200MHz,2,64GB,512GB SSD,,,1,Nvidia GTX 1650 Max-Q,Dedicated,4GB,15.6,FHD IPS LED Display,1920x1080 (WxH) FHD,,No,,,2 x USB Type-A,1,Combo,Combo,,Yes,Intel Wi-Fi 6,Bluetooth 5.1,,Yes,Yes,HD WebCam,,Touch Pad,Free-Dos,Black,359 x 254 x 21.7mm,1.86 kg,3 Cell,51Wh,,Yes,"2 year (Battery, Adapter 1 year)",Estimated Warranty Claim Duration 20 Days. It may take additional time up to 40 days,,,,,NVMe PCIe,,1 x USB Type-C,Yes,,,,Intel HM570,,1x 2.5 Inch SATA HDD,,,120 W,,,,1,,,"Backlight Keyboard (Single-Color, Red)",,,GDDR6,,60 Hz,,,,,,,,,,
https://www.ryanscomputers.com/storage/products/main/asus-tuf-gaming-f15-fx506li-10th-gen-intel-core-11612440046.webp,Asus TUF Gaming F15 FX506LI Intel Core i5 10300H 15.6 Inch FHD Display Win 10 Gray Metal Gaming Laptop,Product Id: 33.02.006.1270,"                                 100,910  ","                                 93,000  ",Asus,Asus TUF Gaming F15 FX506LI,TUF Gaming,HN182T-FX506LI,Intel,Intel Core i5,10th,Core i5 10300H,2.50 GHz,4.50 GHz,4,8,8MB,8GB,1 x 8GB Removable,DDR4,3200MHz,2,32GB,1TB HDD,SATA3,,2,Nvidia GTX 1650 Ti Graphics,Dedicated,4GB,15.6,FHD LED,1920x1080 (WxH) FHD,,No,,1 x USB 2.0 Type-A,2 x USB 3.2 Gen 1 Type-A,1,Combo,Combo,,,Wi-Fi 6 (802.11ax),Bluetooth 5.1,,Yes,Array microphone,HD Webcam,Yes,TouchPad,Windows 10 Home,Gray Metal,359 x 256 x 24.7mm,2.30 Kg,3 Cell,48Wh,Li-ion,150W AC Adapter,2 Year (1 year for Battery),Estimated Warranty Claim Duration 20 Days. It may take additional time up to 40 days,"Geared for serious gaming and real-world durability, Despite boasting a chassis that`s smaller and lighter than its predecessors, the F15 houses a bigger battery for longer life. Its formidable 90Wh battery offers enough power to sustain up to 12.5 hours of video playback, meaning you have got ample time to catch up on streams and take care of light tasks without hunting down the nearest outlet. Lighter and longer-lasting, this machine can work and travel as freely as you do. Two sleek looks give gamers greater freedom to show off their personal style. Choose between a stealthy and sleek Fortress Gray chassis or an eye-catching Bonfire Black design accented with a crimson stripe. The subtle honeycomb patterning around the base adds grip and echoes hexagon reinforcements around the chassis, while hairline brushstrokes across the palm rest keep it sleek and clean.","Display aspect ratio: 16:9, anti-glare display, sRGB: 62.5%, Adobe: 47.3%, Refresh Rate: 60Hz, IPS-level, 1 x 3.5mm Combo Audio Jack, HDMI version: 2.0b, Power Supply: Output: 20V DC, 7.5A, 150W; Input: 100-240V AC, 50/60Hz universal",Taiwan,China,,,1 x USB 3.2 Gen 2 Type-C,Yes,,,,,,,Anti-glare,,,,,,1,,,Backlit Chiclet Keyboard,,,GDDR6,,144 Hz,,,,,,,,,,
https://www.ryanscomputers.com/storage/products/main/microsoft-surface-pro-7-10th-gen-intel-core-i5-41583326282.webp,Microsoft Surface Pro 7 Intel Core i5 1035G4 12.3 Inch PixelSense MultiTouch Display Platinum 2-in-1 Laptop,Product Id: 33.03.191.143,"                                 103,080  ","                                 95,000  ",Microsoft,Microsoft Surface Pro 7,Surface Pro,QDW-00001/VDV-00001/VDV-00012,Intel,Intel Core i5,10th,Core i5 1035G4,1.10 GHz,3.70 GHz,4,8,6MB,8GB,,LPDDR4x,,,,128GB SSD,,,,Intel Iris Plus Graphics,Integrated,Shared,12.3,PixelSense MultiTouch Display,2736x1824 (WxH),Aspect Ratio: 3:2,No,1,,1 x USB-A,,Combo,Combo,,,802.11ax,Bluetooth 5.0,Stereo Speakers,1.6W,Yes,Yes,,,Windows 10 Home,Platinum,292 x 201 x 8.5 mm,0.78 Kg,,,,,1 year,Estimated Warranty Claim Duration 40 Days. It may take additional time up to 90 days,"1.6W stereo speakers with Dolby Audio Premium, Windows Hello face authentication camera (front-facing), 5.0MP front-facing camera with 1080p full HD video, 8.0MP rear-facing autofocus camera with 1080p full HD video, Ultra-slim and light, Transforms from tablet to laptop with built-in Kickstand and removable Type Cover, Now with both USB-C and USB-A, Connect to multiple displays, docking stations, and more, Brilliant in every light, Loud and clear","Front Camera: 5.0MP, Rear Camera: 8.0MP, Sensors: Ambient light sensor, Accelerometer, Gyroscope, Magnetometer, Security: Firmware TPM, Enterprise-grade protection with Windows Hello face sign-in, Connections: 1 x Surface Connect port, Surface Type Cover port, MicroSDXC card reader, Touch: 10 point multi-touch, Wi-Fi 6: 802.11ax compatible, Bluetooth Wireless 5.0 technology",,,,MicroSDXC card reader,1 x USB-C,,,,Up to 10.5 Hrs.,,,,,,,,,Firmware TPM,,"Surface Pro 7, Power Supply, Quick Start Guide, Safety and warranty documents",,,,,,,,,,Yes,,,,,,,
https://www.ryanscomputers.com/storage/products/main/asus-zenbook-flip-13-ux363ja-10th-gen-intel-core-11603542694.webp,Asus Zenbook Flip 13 UX363JA Intel Core i5 1035G1 13.3 Inch FHD Touch Display Pine Grey Laptop,Product Id: 33.03.006.1215,"                                 107,420  ","                                 99,000  ",Asus,Asus Zenbook Flip 13 UX363JA,ZenBook,EM002T,Intel,Intel Core i5,10th,Core i5 1035G1,1.00 GHz,3.60 GHz,4,8,6MB,8GB,1 x 8 GB Non-Removable,LPDDR4x,3733 MHz,,,512GB SSD,,,,Intel UHD Graphics,Integrated,Shared,13.3,FHD IPS,1920x1080 (WxH) FHD,,No,,,1 x USB 3.2 Gen 1 Type-A,1,No,No,Function Key Lock,,WiFi 6 (802.11ax),Bluetooth 5.0,,Dual-Speaker,Array microphone,HD Webcam,Yes,,Windows 10 Home,Pine Grey,305 x 211 x 13.9mm,1.3 kg,4 Cell,67Wh,Lithium Polymer,65W,2 Year (1 year for Battery),,"The 360 degree ErgoLift hinge on ZenBook Flip 13 has a silky-smooth, Thin, light, and fully connectable, Maximum display precision, Silky-smooth power, Fine-tuned with ASUS WiFi Master Premium, Ultrafast WiFi 6 With faster-than-wired speeds of up to 2.4 Gbps, the WiFi 6 in ZenBook Flip 13 lets you enjoy smooth streaming of 4K UHD online videos, or transfer large creative files in an instant. Up to 3X faster than WiFi 5 - 5 Up to 4X network capacity 5 Up to 75% lower latency 5, Efficient NumberPad 2.0, Improved webcam, clearer video calls, Harman Kardon audio",,Taiwan,China,PCIe,,2 x Thunderbolt 3 USB-C,,,,,,,,,,,,,,,,,Edge-to-edge design,,,,,,,,Yes,,No,,,,,
https://www.ryanscomputers.com/storage/products/main/asus-vivobook-pro-15-k3500ph-intel-core-i5-11300h-11634535977.webp,Asus VivoBook Pro 15 K3500PH Intel Core i5 11300H 15.6 Inch FHD Display Quiet Blue Laptop #KJ086T-K3500PH,Product Id: 33.01.006.1416,"                                 108,500  ","                                 100,000  ",Asus,Asus VivoBook Pro 15 K3500PH,VivoBook,KJ086T-K3500PH,Intel,Intel Core i5,11th,Core i5 11300H,,4.40GHz,4,8,8MB,16GB,,DDR4,,,,512GB SSD,,,,Nvidia GTX 1650 MAX-Q,Dedicated,4GB,15.6,FHD LED,1920x1080 (WxH) FHD,"16:9 aspect ratio, 400nits, 100% DCI-P3 color gamut, PANTONE Validated, Glossy display, Screen-to-body ratio: 84",No,1,2 x USB 2.0 Type-A,1 x USB 3.2 Gen 1 Type-A,1,Combo,Combo,,,Wi-Fi 5 (802.11ac),Bluetooth 4.2,harman/kardon (Mainstream) with Cortana support,Yes,Yes,HD Webcam,Yes,Touch Pad,Windows 10 Home,Quiet Blue,359.8 x 235.3 x 19.9mm,1.65 kg,3 Cell,63Wh,Li-ion,,2 Year (1 year for Battery),Estimated Warranty Claim Duration 20 Days. It may take additional time up to 40 days,"MyASUS Features (System diagnosis, Battery health charging, Fan Profile, Splendid, Tru2Life, Function key lock, WiFi SmartConnect, Link to MyASUS, TaskFirst, Live update, AI Noise Canceling), Dual-fan cooling system with ASUS IceCool Plus thermal technology, HDR enhanced realism, 70% blue-light reduction for eye care, even more critical for children","Built-in Apps: McAfee, MyASUS, Regulatory Compliance: Energy star, Security: BIOS Booting User Password Protection, McAfee LiveSafe 30-day trial, Fingerprint sensor integrated with Power Key",Taiwan,China,NVMe PCIe,Micro SD card reader,1 x Thunderbolt 4,Yes,Yes,,,,,,Glossy,,120W AC Adapter,,,Firmware TPM,,,,Backlit Chiclet Keyboard 1.35mm Key-travel,,,,,,,,,,,,,,,
https://www.ryanscomputers.com/storage/products/main/msi-prestige-14-evo-a11m-11th-gen-intel-core-i5-21608552500.webp,MSI Prestige 14 EVO A11M Intel Core i5 1135G7 14 Inch FHD Display Carbon Grey Laptop,Product Id: 33.01.033.1126,"                                 109,590  ","                                 102,000  ",MSI,MSI Prestige 14 EVO A11M,Prestige,,Intel,Intel Core i5,11th,Core i5 1135G7,2.40 GHz,4.20 GHz,4,8,8MB,16GB,,LPDDR4,,1,,512GB SSD,,,,Intel Iris X Graphics,Integrated,Shared,14,FHD IPS LED Display,1920x1080 (WxH) FHD,,No,1,1 x USB 2.0 Type-A,,,Combo,Combo,,,Wi-Fi 6 AX201,Bluetooth 5.0,,1.5W x 2 Speakers,Single Digital Microphone,IR HD Webcam,,TouchPad,Windows 10 Home,Carbon Gray,319 x 219 x 15.9mm,1.29 Kg,3 Cell,52Wh,Li-Polymer,65W AC adapter,"2 year (Battery, Adapter 1 year)",Estimated Warranty Claim Duration 20 Days. It may take additional time up to 40 days,"Laptop With Prestige Topload Bag, New Intel X Graphics, it allows users to enjoy a good rendering and real-time previews efficiency. To experience a higher quality video meeting, through MSI AI Noise Cancellation, it helps you cancel out the extremal noises and suppress ambient background environment during any video conferencing. Multiple USB Type-C with Thunderbolt 4 ports also support power delivery. Crafted in an ultra-light & slim aluminum chassis, the Prestige Series is made portable and stylish wherever you go. With a 180 degree lay-flat and maximized screen real estate with thin bezel display, the Prestige Series makes it easy to share ideas and designs. Designed for non-stop, on-the-go creators, this collection keeps creative spirit going through the long lasting battery. With an extra-large touchpad for all your multi-finger gestures. Its more responsive, more accurate and silky smooth to the touch.","Silky Smooth Touchpad, Display Close to 100% sRGB, 300nits, lower power, NVMe M.2 SSD by PCIe Gen4, Webcam: IR HD Type (30fps 720p)",Taiwan,,NVMe PCIe,MicroSD Card Reader (UHS-III),2 x USB 4.0 Type-C,Yes,,Metal,,Integrated SoC,,,,,,,,,,,,Single Backlit KeyBoard,,,,,,,Thin-bezel,,,,,,,,
https://www.ryanscomputers.com/storage/products/main/acer-swift-3x-sf314-510g-568z-11th-gen-intel-core-11609233996.webp,Acer Swift 3X SF314-510G-568Z Intel Core i5 1135G7 14 Inch FHD Display Safari Gold Laptop,Product Id: 33.01.002.897,"                                 110,670  ","                                 102,000  ",Acer,Acer Swift 3X SF314-510G-568Z,Swift,NX.A10SI.003,Intel,Intel Core i5,11th,Core i5 1135G7,2.40 GHz,4.20 GHz,4,8,8MB,16GB,,DDR4,,,32GB,512GB SSD,,,,Intel Iris Xe Graphics,Integrated,Shared,14,FHD IPS LED Display,1920x1080 (WxH) FHD,"Display Screen Type: LCD, Display Screen Technology: ComfyView (Matte), Aspect Ratio: 16:9",No,None,2 x USB 3.2 Gen 1 Type-A,1 x USB 3.2 Gen 2 Type-C,1,Combo,Combo,,,"IEEE 802.11 a, g, n, ac, ax",Bluetooth 5.0,Stereo Speakers,2 x speakers,Yes,HD Webcam,No,TouchPad,Windows 10 Home,Safari Gold,322.8 x 212.2 x 17.95mm,1.40 kg,4 Cell,58.70 Wh,Li-Ion,65W AC adapter,"2 year (Battery, Adapter 1 year)",Estimated Warranty Claim Duration 20 Days. It may take additional time up to 40 days,,"Multi-touch Screen: Yes, HDCP Supported: Yes, Wireless LAN Model: Intel Wi-Fi 6 AX201, Number of Microphones: 2, Finger Print Reader: Yes, TouchPad Features: Multi-touch Gesture",Taiwan,China,PCIe,,,Yes,,,,,,,,,,,,,,"Swift 3X SF314-510G-568Z Notebook, Lithium Ion Battery, AC Adapter",,,,,,,,,,,,,,,,,
